Zhong Shan, lat -69.4, lon 76.4, 2012.06.16 (168) 09:48:50, coord GM
The following filter has been applied:
ZenithMax: 40.0 deg
Only O-polarization

     F,kHz      R,km   Zen,deg    Az,deg    Dop,Hz     Error    Amp,dB
      4000     250.0      15.3     302.9    0.6510       6.0      24.0
      4000     250.0      17.7     100.4    0.7813      13.0      18.0
      4000     252.0      11.8     199.5   -1.4323       9.0      13.5
      4000     252.0      13.3     187.1   -1.3021      12.0      18.0
      4000     252.0      14.5     190.5   -1.1719      17.0      19.5
      4000     252.0      23.7     133.9   -0.9115      28.0      22.5
      4000     252.0      18.0     123.5   -0.7812      11.0      30.0
      4000     252.0      13.0     129.7   -0.6510      11.0      34.5
      4000     252.0      10.8     130.4   -0.5208      16.0      28.5
      4000     252.0      15.0     185.2   -0.3906      14.0      24.0
      4000     252.0      15.1      41.4   -0.2604      13.0      22.5
      4000     252.0      14.7      11.7   -0.1302       8.0      33.0
      4000     252.0      16.4      -7.9    0.1302       8.0      39.0
      4000     252.0      14.4       0.6    0.2604       9.0      33.0
      4000     252.0      15.6      16.2    0.3906       5.0      25.5
      4000     252.0       2.6      88.0    0.9115       7.0      12.0
      4000     252.0       3.4     103.3    1.0417       8.0      13.5
      4000     252.0       3.7      99.9    1.1719      10.0      15.0
      4000     252.0       4.9       6.5    1.3021      10.0      15.0
      4000     252.0       3.6      -1.7    1.4323       9.0      15.0
      4000     255.0      14.4     216.8   -1.4323       9.0      13.5
      4000     255.0      11.8     187.2   -1.3021       9.0      18.0
      4000     255.0      16.4     165.5   -1.1719      11.0      19.5
      4000     255.0      19.4     147.0   -1.0417      11.0      27.0
      4000     255.0      24.9     147.3   -0.9115      36.0      24.0
      4000     255.0      16.6     122.1   -0.7812       8.0      27.0
      4000     255.0      13.6     135.4   -0.6510      12.0      31.5
      4000     255.0      12.0     138.0   -0.5208      17.0      27.0
      4000     255.0      10.2     283.9   -0.3906      10.0      18.0
      4000     255.0      33.6     279.7    0.2604      19.0      18.0
      4000     255.0      12.4     256.5    0.3906      15.0      19.5
      4000     255.0       4.8     197.4    0.5208      16.0      18.0
      4000     255.0       3.2      60.3    0.6510      17.0      15.0
      4000     255.0       4.1      99.3    0.7813      23.0      12.0
      4050     242.0       3.5     334.0   -0.3906      13.0      12.0
      4050     242.0       3.7     283.9   -0.2604      11.0      15.0
      4050     242.0       2.1     299.1   -0.1302      10.0      15.0
      4050     242.0       3.0      42.0    0.1302      15.0      13.5
      4050     242.0       1.7     107.6    0.2604      18.0      12.0
      4050     242.0       2.2      87.0    0.3906      10.0      13.5
      4050     242.0       6.0      79.3    0.5208       9.0      13.5
      4050     245.0       9.0     202.8   -0.6510      12.0      27.0
      4050     245.0       6.8     204.2   -0.5208      13.0      28.5
      4050     245.0      14.0     220.1   -0.3906       1.0      18.0
      4050     245.0       9.5     222.9   -0.2604      12.0      28.5
      4050     245.0      18.1     236.3   -0.1302      23.0      19.5
      4050     245.0       8.8     219.4    0.1302      10.0      13.5
      4050     245.0       4.6     140.7    0.2604      12.0      21.0
      4050     247.0       8.0     190.7   -1.1719       4.0      12.0
      4050     247.0       5.8     168.0   -1.0417       7.0      18.0
      4050     247.0       8.7     195.1   -0.9115      12.0      19.5
      4050     247.0       7.2     189.5   -0.7812      12.0      34.5
      4050     247.0       8.0     190.7   -0.6510      13.0      45.0
      4050     247.0       8.9     192.7   -0.5208      12.0      45.0
      4050     247.0       5.8     173.7   -0.3906      11.0      42.0
      4050     247.0       5.0     150.7   -0.2604       9.0      39.0
      4050     247.0       7.7      50.3   -0.1302      13.0      36.0
      4050     247.0       4.1      99.3    0.1302      12.0      36.0
      4050     247.0       5.2      73.1    0.2604      12.0      36.0
      4050     247.0       2.5      84.1    0.3906      13.0      33.0
      4050     250.0       7.4     171.4   -1.0417      12.0      19.5
      4050     250.0      12.0     212.1   -0.9115      13.0      18.0
      4050     250.0       8.5     177.4   -0.7812      13.0      31.5
      4050     250.0       9.0     185.1   -0.6510      14.0      42.0
      4050     250.0       8.7     195.1   -0.5208      13.0      42.0
      4050     250.0       9.0     116.2   -0.3906      10.0      40.5
      4050     250.0      12.5     110.2   -0.2604       9.0      39.0
      4050     250.0       1.7      48.6   -0.1302      11.0      40.5
      4050     250.0       2.0      45.2    0.1302       8.0      40.5
      4050     250.0       7.2      47.6    0.2604      12.0      40.5
      4050     250.0       4.2      64.5    0.3906      13.0      43.5
      4050     250.0       2.9     297.2    0.5208       3.0      25.5
      4050     250.0      13.8      61.6    0.6510      16.0      25.5
      4050     250.0      11.8     301.6    0.7813      15.0      16.5
      4050     252.0      16.9     209.6   -1.1719      19.0      18.0
      4050     252.0       8.6     200.3   -1.0417      15.0      24.0
      4050     252.0      12.1     269.6   -0.9115      22.0      16.5
      4050     252.0      11.7     139.4   -0.7812      12.0      31.5
      4050     252.0       9.0     134.1   -0.6510      15.0      33.0
      4050     252.0       8.2     143.9   -0.5208      15.0      33.0
      4050     252.0       5.2     163.1   -0.3906      14.0      34.5
      4050     252.0       5.0     225.2   -0.2604      11.0      30.0
      4050     252.0      19.1     325.7   -0.1302       1.0      30.0
      4050     252.0      14.2     331.0    0.1302      10.0      37.5
      4050     252.0      16.8     333.8    0.2604      15.0      33.0
      4050     252.0       5.2      67.0    0.3906      16.0      30.0
      4050     252.0       8.4     179.0    0.5208      22.0      19.5
      4050     252.0      19.3      49.5    0.6510       4.0      22.5
      4050     252.0      23.0     264.2    0.7813      22.0      15.0
      4050     252.0      15.3     320.8    0.9115      11.0      15.0
      4050     255.0      23.8     146.0   -1.1719      10.0      18.0
      4050     255.0      17.0     156.4   -1.0417       2.0      21.0
      4050     255.0      12.6      88.7   -0.9115       5.0      18.0
      4050     255.0      17.3     147.0   -0.7812      29.0      25.5
      4050     255.0      17.1     139.2   -0.6510      18.0      31.5
      4050     255.0      18.8     140.2   -0.5208      18.0      30.0
      4050     255.0      17.5     150.9   -0.3906      26.0      27.0
      4050     255.0      13.4     219.7   -0.2604      11.0      22.5
      4050     255.0      21.0     242.4   -0.1302      20.0      19.5
      4050     255.0      24.7      43.4    0.1302      26.0      22.5
      4050     255.0      27.8      47.7    0.2604      24.0      22.5
      4050     255.0      19.8     229.9    0.3906      28.0      19.5
      4050     255.0      16.9     236.8    0.5208      23.0      21.0
      4050     255.0      21.0     224.3    0.7813       3.0      13.5
      4050     255.0      17.8     226.1    0.9115       8.0      12.0
      4100     245.0       5.4     174.8   -0.7812      12.0      13.5
      4100     245.0       8.8     182.0   -0.6510       9.0      19.5
      4100     245.0       9.2     198.7   -0.5208      11.0      27.0
      4100     245.0       9.7     210.6   -0.3906      12.0      24.0
      4100     245.0       7.5     285.0   -0.2604      13.0      16.5
      4100     247.0       8.5     201.1   -0.7812      12.0      28.5
      4100     247.0       7.6     198.1   -0.6510      14.0      37.5
      4100     247.0       9.8     199.7   -0.5208      17.0      31.5
      4100     247.0       6.7     256.5   -0.3906       8.0      36.0
      4100     247.0       7.4     252.7   -0.2604       8.0      39.0
      4100     247.0      12.1     244.4   -0.1302      14.0      33.0
      4100     247.0      11.4     184.0    0.1302      15.0      27.0
      4100     247.0      17.6      63.4    0.2604      10.0      21.0
      4100     247.0      19.0      84.2    0.3906      12.0      25.5
      4100     247.0      15.1      91.0    0.5208      18.0      21.0
      4100     250.0       9.0     212.0   -0.7812       9.0      33.0
      4100     250.0       7.9     186.6   -0.6510      11.0      45.0
      4100     250.0       7.4     161.3   -0.5208      11.0      48.0
      4100     250.0       6.9     131.8   -0.3906      11.0      51.0
      4100     250.0       5.7     128.0   -0.2604      12.0      49.5
      4100     250.0      17.7     278.2   -0.1302      14.0      36.0
      4100     250.0       2.8      63.2    0.1302      20.0      37.5
      4100     250.0       5.4     173.0    0.2604       4.0      30.0
      4100     250.0       2.8       8.6    0.3906      13.0      40.5
      4100     252.0       9.9     149.5   -0.7812      16.0      33.0
      4100     252.0       9.3     149.0   -0.6510      13.0      39.0
      4100     252.0       7.3     149.7   -0.5208       9.0      40.5
      4100     252.0       7.7     126.8   -0.3906      12.0      43.5
      4100     252.0       8.3     127.6   -0.2604      16.0      42.0
      4100     252.0      21.1     303.3   -0.1302       6.0      33.0
      4100     252.0      11.8      12.4    0.1302      11.0      39.0
      4100     252.0       3.2      98.0    0.2604      17.0      36.0
      4100     252.0       2.6     132.2    0.3906      13.0      39.0
      4100     252.0       3.6      11.5    0.5208      14.0      30.0
      4100     252.0      20.9     313.7    0.6510      20.0      19.5
      4100     255.0      14.3     200.4   -1.1719       9.0      18.0
      4100     255.0      11.0     220.0   -1.0417       9.0      16.5
      4100     255.0      10.6     173.2   -0.9115      10.0      22.5
      4100     255.0      20.9       1.5   -0.7812      34.0      15.0
      4100     255.0      17.1     107.1   -0.6510      27.0      24.0
      4100     255.0      27.3     112.6   -0.5208      40.0      25.5
      4100     255.0      11.6     128.4   -0.3906      20.0      28.5
      4100     255.0      30.7      72.8   -0.2604      54.0      15.0
      4100     255.0       4.2     299.1   -0.1302       1.0      28.5
      4100     255.0       8.8       3.0    0.1302       0.0      30.0
      4100     255.0      12.8      41.2    0.2604      13.0      27.0
      4100     257.0      20.0     147.3   -1.3021      12.0      16.5
      4100     257.0      18.8     148.4   -1.1719      14.0      16.5
      4100     257.0      17.9     151.0   -1.0417      13.0      18.0
      4100     257.0      16.4     148.5   -0.9115      11.0      25.5
      4100     257.0      15.7     123.1   -0.7812      13.0      31.5
      4100     257.0      19.7     106.6   -0.6510      15.0      34.5
      4100     257.0      21.9     107.8   -0.5208      19.0      31.5
      4100     257.0      25.8     117.1   -0.3906      34.0      22.5
      4100     257.0      26.3      87.8   -0.2604      47.0      18.0
      4100     257.0      25.1     273.6   -0.1302       9.0      22.5
      4100     257.0       6.8      92.9    0.1302       4.0      24.0
      4100     257.0      17.2      69.5    0.2604      20.0      21.0
      4100     257.0      30.4      44.2    0.3906      44.0      13.5
      4150     242.0      10.6     137.6   -0.5208      12.0      12.0
      4150     242.0       9.7     133.4   -0.3906      12.0      13.5
      4150     247.0      22.3     163.8   -0.6510      36.0      12.0
      4150     247.0      11.1     166.6   -0.5208      13.0      21.0
      4150     247.0       5.4     166.8   -0.3906       8.0      22.5
      4150     247.0       4.8     157.0   -0.2604       5.0      22.5
      4150     247.0      17.0     172.3   -0.1302       0.0      15.0
      4150     250.0       8.2     148.0   -1.1719      18.0      15.0
      4150     250.0       6.0     148.1   -1.0417      13.0      19.5
      4150     250.0       7.4     158.4   -0.9115      13.0      24.0
      4150     250.0      13.0     154.6   -0.7812      12.0      22.5
      4150     250.0      15.9      31.1   -0.6510      13.0      21.0
      4150     250.0       5.5      86.7   -0.5208       9.0      28.5
      4150     250.0       6.1     137.5   -0.3906      12.0      31.5
      4150     250.0       9.8     138.2   -0.2604      18.0      30.0
      4150     250.0       0.8     323.0   -0.1302      10.0      22.5
      4150     250.0       6.5     142.2    0.1302      14.0      30.0
      4150     250.0       4.8     129.5    0.2604      19.0      28.5
      4150     250.0       7.2     106.8    0.5208      16.0      22.5
      4150     250.0       7.4      85.9    0.6510       5.0      15.0
      4150     250.0       6.9     108.8    0.7813      10.0      18.0
      4150     250.0       6.7     113.1    0.9115      16.0      18.0
      4150     250.0       6.2     126.6    1.0417      19.0      16.5
      4150     252.0       3.4     141.5   -1.0417      10.0      25.5
      4150     252.0       4.8     150.4   -0.9115      13.0      27.0
      4150     252.0       3.4      79.5   -0.7812      14.0      30.0
      4150     252.0       1.1     237.5   -0.6510      19.0      31.5
      4150     252.0       7.4     125.3   -0.5208      12.0      33.0
      4150     252.0       9.6     135.4   -0.3906      14.0      36.0
      4150     252.0      10.3     139.2   -0.2604      23.0      34.5
      4150     252.0       0.3      22.0   -0.1302      21.0      27.0
      4150     252.0      10.0     116.5    0.1302      19.0      31.5
      4150     252.0       6.8      92.9    0.2604      18.0      36.0
      4150     252.0      11.0      51.3    0.3906      18.0      28.5
      4150     252.0       3.9      64.3    0.5208      14.0      30.0
      4150     252.0       5.7     176.0    0.6510      10.0      22.5
      4150     252.0       3.9      92.4    0.7813       9.0      25.5
      4150     252.0       3.4     107.6    0.9115      12.0      22.5
      4150     255.0       8.7     276.3   -1.0417      14.0      19.5
      4150     255.0       9.9     286.7   -0.9115      32.0      19.5
      4150     255.0       4.4     320.1   -0.7812      50.0      21.0
      4150     255.0      13.8     277.7   -0.6510      55.0      21.0
      4150     255.0      18.4      63.5   -0.5208       8.0      21.0
      4150     255.0      12.4     285.9   -0.2604      32.0      22.5
      4150     255.0       3.9     236.2   -0.1302      48.0      27.0
      4150     255.0      17.2      -0.6    0.1302      35.0      27.0
      4150     255.0      14.2      10.3    0.2604       7.0      25.5
      4150     255.0       5.5      -7.6    0.3906      15.0      25.5
      4150     255.0       5.9     333.4    0.5208      13.0      24.0
      4150     255.0      13.8     227.4    0.6510      34.0      15.0
      4150     255.0       8.3       9.3    0.7813      11.0      16.5
      4150     257.0      22.3     129.8   -1.0417      16.0      15.0
      4150     257.0      13.6     232.8   -0.9115      29.0      15.0
      4150     257.0      11.0     124.4   -0.7812       9.0      24.0
      4150     257.0      14.8     116.1   -0.6510      11.0      28.5
      4150     257.0      18.0     110.3   -0.5208      17.0      27.0
      4150     257.0      37.7     253.9   -0.2604      43.0      16.5
      4200     247.0      14.1     246.3   -0.6510      23.0      12.0
      4200     247.0      14.2     232.6   -0.5208      18.0      13.5
      4200     247.0      16.0     246.3   -0.3906      20.0      12.0
      4200     250.0      36.8      51.8   -0.6510      20.0      15.0
      4200     250.0       6.2      56.7   -0.5208       6.0      24.0
      4200     250.0      12.9      78.6   -0.3906       2.0      21.0
      4200     250.0      11.2     255.5   -0.1302      21.0      19.5
      4200     250.0      19.9     102.8    0.1302      24.0      19.5
      4200     250.0      33.8      90.2    0.2604      16.0      18.0
      4200     250.0      29.6     106.2    0.3906      17.0      18.0
      4200     250.0       7.3     116.1    0.5208       1.0      15.0
      4200     252.0       3.7     148.5   -1.4323      14.0      16.5
      4200     252.0       5.9     160.6   -1.3021      10.0      16.5
      4200     252.0       1.7     107.6   -1.0417      11.0      18.0
      4200     252.0       2.4     134.4   -0.9115      14.0      22.5
      4200     252.0       4.1     211.2   -0.7812      21.0      27.0
      4200     252.0      18.2     157.6   -0.6510      33.0      22.5
      4200     252.0       8.6     121.6   -0.5208      11.0      34.5
      4200     252.0       7.7     137.3   -0.3906      12.0      39.0
      4200     252.0       8.4     146.9   -0.2604      13.0      37.5
      4200     252.0      11.9       8.0   -0.1302       5.0      28.5
      4200     252.0       9.4       2.6    0.1302       4.0      37.5
      4200     252.0      11.7       0.3    0.2604       7.0      36.0
      4200     252.0       6.1      14.6    0.3906      16.0      31.5
      4200     252.0      22.0     138.0    0.5208      63.0      18.0
      4200     252.0       8.3      40.4    0.6510       7.0      24.0
      4200     252.0       6.1      51.3    0.7813      13.0      21.0
      4200     252.0       3.5      94.9    0.9115      15.0      18.0
      4200     252.0       4.6      88.4    1.0417      13.0      16.5
      4200     255.0      12.4     255.6   -1.1719      23.0      15.0
      4200     255.0      18.1     227.1   -0.9115      24.0      15.0
      4200     255.0      13.2     138.1   -0.6510       7.0      24.0
      4200     255.0      11.6     123.1   -0.5208       2.0      31.5
      4200     255.0      11.3     112.0   -0.3906       2.0      30.0
      4200     255.0      13.1      46.3   -0.2604      17.0      27.0
      4200     255.0      15.2       4.8   -0.1302       2.0      36.0
      4200     255.0      12.5       1.7    0.1302       7.0      42.0
      4200     255.0      10.0       8.3    0.2604      11.0      40.5
      4200     255.0      11.9      30.9    0.3906      10.0      30.0
      4200     255.0      18.1      23.3    0.6510       1.0      24.0
      4200     255.0      10.9      12.3    0.7813      10.0      16.5
      4200     257.0      17.9     121.8   -0.6510       7.0      21.0
      4200     257.0      16.5     127.8   -0.5208      15.0      24.0
      4200     257.0       3.1     157.0   -0.3906      20.0      22.5
      4200     257.0       7.7     197.2   -0.2604      32.0      21.0
      4200     257.0      22.1       1.2   -0.1302       2.0      24.0
      4200     257.0      16.2       0.0    0.1302      10.0      31.5
      4200     257.0      12.8       4.7    0.2604      20.0      28.5
      4200     260.0      17.4     120.8   -0.7812      16.0      18.0
      4200     260.0      18.7     110.0   -0.6510      15.0      22.5
      4200     260.0      18.3     116.2   -0.5208      11.0      22.5
      4200     260.0      21.3     123.2   -0.3906      16.0      15.0
      4250     250.0       6.9     207.4   -1.1719       4.0      13.5
      4250     250.0       9.1     211.1   -1.0417       5.0      13.5
      4250     250.0       7.8     203.9   -0.9115       8.0      18.0
      4250     250.0       7.4     221.7   -0.7812      10.0      24.0
      4250     250.0      11.6     207.2   -0.6510      19.0      25.5
      4250     250.0      19.7     173.0   -0.5208      23.0      25.5
      4250     250.0      22.2     166.3   -0.3906      24.0      22.5
      4250     250.0      18.8     193.1   -0.2604      35.0      19.5
      4250     250.0      18.9     194.3   -0.1302      16.0      18.0
      4250     250.0       6.3     102.5    0.2604       6.0      22.5
      4250     250.0       2.1     216.0    0.3906       7.0      21.0
      4250     252.0       8.1     205.7   -1.5625       7.0      18.0
      4250     252.0       8.8     201.2   -1.4323      11.0      18.0
      4250     252.0       7.3     206.1   -1.3021      16.0      18.0
      4250     252.0       7.8     227.7   -1.1719      11.0      18.0
      4250     252.0       8.2     209.4   -1.0417       9.0      21.0
      4250     252.0       7.4     223.6   -0.9115       9.0      24.0
      4250     252.0       7.5     197.0   -0.7812       5.0      28.5
      4250     252.0       8.0     188.9   -0.6510      12.0      36.0
      4250     252.0       8.2     170.1   -0.5208      13.0      39.0
      4250     252.0       6.7     147.5   -0.3906      11.0      40.5
      4250     252.0       7.0      88.8   -0.2604       7.0      36.0
      4250     252.0       6.8     326.0    0.1302      14.0      30.0
      4250     252.0       5.5      -7.6    0.2604       9.0      36.0
      4250     252.0       6.7     -16.7    0.3906       9.0      30.0
      4250     252.0       2.6     165.1    0.5208       1.0      22.5
      4250     252.0       7.2     245.5    0.6510      10.0      19.5
      4250     255.0      11.2     273.6   -0.9115      18.0      15.0
      4250     255.0      12.2     143.0   -0.7812       8.0      19.5
      4250     255.0       5.4     181.0   -0.6510      10.0      28.5
      4250     255.0       6.2     145.0   -0.5208      10.0      34.5
      4250     255.0       7.1     120.4   -0.3906       9.0      39.0
      4250     255.0       7.0     144.8   -0.2604       5.0      33.0
      4250     255.0       9.2      15.5   -0.1302      16.0      33.0
      4250     255.0      11.4       7.3    0.1302      18.0      34.5
      4250     255.0       9.1      -1.6    0.2604       4.0      36.0
      4250     255.0      10.7     -15.0    0.3906       4.0      31.5
      4250     255.0       8.8       2.0    0.5208      17.0      28.5
      4250     255.0       8.0      -4.1    0.6510      14.0      21.0
      4250     255.0      10.2     -10.5    0.7813      11.0      22.5
      4250     255.0      15.9     -13.5    0.9115      10.0      15.0
      4250     255.0      15.0      -4.1    1.0417       8.0      12.0
      4250     255.0       9.5     333.6    1.1719       8.0      12.0
      4250     257.0      26.5     285.9   -0.7812       1.0      18.0
      4250     257.0      13.7     307.0   -0.6510       7.0      19.5
      4250     257.0       9.8     102.8   -0.3906      20.0      24.0
      4250     257.0      17.9     146.2   -0.2604      64.0      24.0
      4250     257.0      15.1      -4.3   -0.1302      18.0      31.5
      4250     257.0      14.8       0.7    0.1302      15.0      39.0
      4250     257.0      17.1       1.6    0.2604       5.0      36.0
      4250     257.0      28.6       9.1    0.3906      37.0      25.5
      4250     257.0       9.2     210.1    0.5208      48.0      18.0
      4250     260.0      11.0     140.4   -1.1719       9.0      16.5
      4250     260.0      12.8     152.9   -1.0417      17.0      21.0
      4250     260.0      12.9     165.3   -0.9115      25.0      16.5
      4250     260.0      16.9     124.2   -0.7812      19.0      22.5
      4250     260.0      13.5     132.6   -0.6510      18.0      21.0
      4250     260.0      24.7      95.0   -0.5208      16.0      15.0
      4250     260.0      15.6     107.2   -0.3906      10.0      21.0
      4000     237.0       4.0     178.8   -0.3906      15.0      15.0
      4000     237.0       4.9     194.3   -0.2604      13.0      16.5
      4000     237.0       3.3     195.2   -0.1302      12.0      18.0
      4000     237.0       2.6     226.0    0.1302      16.0      16.5
      4000     240.0      11.5     -20.2    0.1302      14.0      15.0
      4000     240.0      11.5     331.5    0.2604      11.0      18.0
      4000     240.0      10.2     332.8    0.3906       9.0      16.5
      4000     242.0       7.5     178.5   -0.3906      13.0      18.0
      4000     242.0       4.5     208.7   -0.2604      11.0      19.5
      4000     242.0       3.3     298.9   -0.1302      10.0      18.0
      4000     242.0       6.5     281.6    0.1302      13.0      13.5
      4000     245.0       9.6     159.2   -0.6510      14.0      18.0
      4000     245.0       6.9     196.6   -0.5208      12.0      34.5
      4000     245.0       7.2     205.1   -0.3906      12.0      40.5
      4000     245.0       6.4     203.2   -0.2604      13.0      40.5
      4000     245.0       5.1     209.3   -0.1302      14.0      39.0
      4000     245.0      12.7     242.0    0.1302      17.0      31.5
      4000     245.0       8.3     274.7    0.2604      11.0      30.0
      4000     245.0       1.9     258.3    0.3906      15.0      25.5
      4000     247.0       5.4     162.9   -0.5208      11.0      42.0
      4000     247.0       5.1     167.5   -0.3906      11.0      46.5
      4000     247.0       5.1     146.5   -0.2604      11.0      46.5
      4000     247.0       2.9     138.6   -0.1302      12.0      51.0
      4000     247.0       3.1     279.7    0.1302      13.0      51.0
      4000     247.0      11.7     304.3    0.2604       6.0      48.0
      4000     247.0      12.5     321.5    0.3906       1.0      42.0
      4000     247.0       5.7     318.0    0.5208      16.0      33.0
      4000     247.0       3.9     -17.6    0.6510      12.0      27.0
      4000     250.0      17.4     228.2   -0.7812      11.0      18.0
      4000     250.0      13.2     173.4   -0.6510       9.0      31.5
      4000     250.0      16.8     169.2   -0.5208      14.0      33.0
      4000     250.0      12.9     193.2   -0.3906      19.0      34.5
      4000     250.0      10.8     241.1   -0.2604      14.0      31.5
      4000     250.0       2.8     329.4   -0.1302      10.0      42.0
      4000     250.0       6.7     -19.8    0.1302      11.0      52.5
      4000     250.0       9.8     -19.8    0.2604      10.0      55.5
      4000     250.0      11.4     -14.6    0.3906       8.0      48.0
      4000     250.0      16.5     300.3    0.5208      13.0      30.0
      4000     252.0      12.9     136.7   -1.1719      13.0      19.5
      4000     252.0      15.0     145.6   -1.0417      16.0      24.0
      4000     252.0      14.0     145.5   -0.9115      14.0      28.5
      4000     252.0      13.9     130.8   -0.7812      14.0      34.5
      4000     252.0      16.3     117.1   -0.6510      14.0      37.5
      4000     252.0      17.5     110.3   -0.5208      13.0      34.5
      4000     252.0      28.1     234.4   -0.3906      55.0      22.5
      4000     252.0       7.0     260.7   -0.2604       7.0      25.5
      4000     252.0       4.1     318.6   -0.1302       7.0      28.5
      4000     252.0       9.9     -10.0    0.1302      12.0      40.5
      4000     252.0      12.3      -7.3    0.2604      12.0      45.0
      4000     252.0      12.4     -10.0    0.3906      12.0      39.0
      4000     252.0      11.4     -16.4    0.5208      12.0      30.0
      4000     252.0      10.4     330.9    0.6510      11.0      22.5
      4000     255.0      20.6     234.4   -1.4323      13.0      12.0
      4000     255.0      21.7     119.4   -1.3021      10.0      15.0
      4000     255.0      20.2     138.6   -1.1719      17.0      22.5
      4000     255.0      21.1     133.9   -1.0417      17.0      24.0
      4000     255.0      26.4     116.4   -0.9115      25.0      18.0
      4000     255.0      19.5     112.4   -0.7812      27.0      25.5
      4000     255.0      16.5     124.0   -0.6510      17.0      36.0
      4000     255.0      16.2     128.1   -0.5208      14.0      34.5
      4000     255.0      11.3     131.7   -0.3906       0.0      24.0
      4000     255.0      16.5     173.4    0.3906      36.0      16.5
      4000     255.0      18.1      43.9    0.5208       6.0      19.5
      4000     255.0       7.0      43.8    0.6510      13.0      21.0
      4000     255.0      11.3     215.4    0.7813       8.0      13.5
      4050     242.0       5.4     107.8   -0.7812      13.0      12.0
      4050     242.0      11.6     117.2   -0.5208      15.0      12.0
      4050     242.0       8.7     130.4   -0.3906      17.0      15.0
      4050     242.0      11.4     130.9   -0.2604      14.0      13.5
      4050     245.0      12.1     110.8   -1.1719      13.0      12.0
      4050     245.0      11.1     120.1   -1.0417      12.0      15.0
      4050     245.0       9.7     116.6   -0.9115      12.0      15.0
      4050     245.0       8.5     120.9   -0.7812      11.0      16.5
      4050     245.0       7.7     141.6   -0.6510      15.0      19.5
      4050     245.0      10.3     187.3   -0.5208      14.0      22.5
      4050     245.0      16.0     190.1   -0.3906      14.0      21.0
      4050     245.0      22.0     208.3   -0.2604      16.0      19.5
      4050     245.0      13.4     250.2   -0.1302       4.0      21.0
      4050     245.0       9.2     182.0    0.1302       7.0      19.5
      4050     245.0      11.6     128.4    0.2604      14.0      22.5
      4050     245.0      15.6     110.1    0.3906      16.0      22.5
      4050     247.0       7.6     131.1   -1.4323      15.0      13.5
      4050     247.0       8.7     123.3   -1.3021      15.0      13.5
      4050     247.0      13.4     115.4   -1.1719      16.0      13.5
      4050     247.0      11.4     128.8   -1.0417      14.0      16.5
      4050     247.0       9.9     124.2   -0.9115       8.0      18.0
      4050     247.0       9.3     129.9   -0.7812       7.0      19.5
      4050     247.0       8.9     192.7   -0.6510      12.0      28.5
      4050     247.0       4.7     126.4   -0.5208      11.0      31.5
      4050     247.0       5.0     150.7   -0.3906      12.0      45.0
      4050     247.0       5.8     126.4   -0.2604      12.0      49.5
      4050     247.0       8.2     109.3   -0.1302      13.0      48.0
      4050     247.0       6.7      91.5    0.1302      12.0      43.5
      4050     247.0       4.4      50.1    0.2604      12.0      46.5
      4050     247.0       7.4      52.6    0.3906      13.0      40.5
      4050     247.0       8.1      45.7    0.5208      12.0      31.5
      4050     247.0       8.6      58.4    0.6510       8.0      21.0
      4050     250.0       8.0     135.2   -1.4323      13.0      16.5
      4050     250.0       9.1     121.1   -1.3021      11.0      16.5
      4050     250.0      11.4     114.0   -1.1719       7.0      15.0
      4050     250.0      10.4     128.2   -1.0417       2.0      15.0
      4050     250.0      10.5     133.1   -0.9115       1.0      18.0
      4050     250.0      15.7     119.7   -0.6510      16.0      30.0
      4050     250.0       8.9     128.3   -0.5208      13.0      45.0
      4050     250.0       6.7     152.2   -0.3906      13.0      51.0
      4050     250.0       5.0     152.8   -0.2604      14.0      51.0
      4050     250.0       6.3     121.5   -0.1302      14.0      49.5
      4050     250.0       1.9       6.1    0.1302       8.0      48.0
      4050     250.0       4.1      -4.6    0.2604      10.0      52.5
      4050     250.0       9.0      -0.1    0.3906      13.0      48.0
      4050     250.0      11.1      22.7    0.5208      14.0      42.0
      4050     250.0      10.5      19.1    0.6510      11.0      33.0
      4050     252.0       7.5     121.0   -1.9531      16.0      12.0
      4050     252.0       8.3     130.4   -1.5625       8.0      12.0
      4050     252.0       7.4     134.9   -1.4323      12.0      16.5
      4050     252.0       7.9     133.5   -1.3021      14.0      19.5
      4050     252.0      11.3     136.8   -1.1719      14.0      22.5
      4050     252.0      14.5     141.4   -1.0417      12.0      24.0
      4050     252.0      14.4     142.8   -0.9115      12.0      28.5
      4050     252.0      14.5     160.7   -0.7812      18.0      27.0
      4050     252.0      10.3     104.7   -0.6510      10.0      28.5
      4050     252.0       8.9     127.3   -0.5208       9.0      39.0
      4050     252.0       9.3     129.9   -0.3906      12.0      40.5
      4050     252.0       6.9     133.2   -0.2604      14.0      36.0
      4050     252.0       6.0     230.8   -0.1302      13.0      34.5
      4050     252.0       5.2     309.5    0.1302       9.0      40.5
      4050     252.0      12.9     -17.2    0.2604      12.0      45.0
      4050     252.0      13.2     -12.5    0.3906      11.0      43.5
      4050     252.0      11.7       8.4    0.5208      13.0      37.5
      4050     252.0      13.8      -3.3    0.6510       9.0      28.5
      4050     255.0       7.5     148.5   -1.6927      11.0      12.0
      4050     255.0      11.3     160.8   -1.5625      18.0      13.5
      4050     255.0      11.5     134.2   -1.1719       5.0      22.5
      4050     255.0      15.7     136.9   -1.0417       6.0      25.5
      4050     255.0      17.2     129.9   -0.9115       4.0      27.0
