2012.06.16 (168) 09:37:41.000
Station name: Zhong Shan
URSI code: ZS36R
Ionosonde model: DPS-4D
  Freq  Range Pol MPA Amp Doppler    Az    Zn  PGH
 5.150  282.5 -90  27  51   0.781 270.0  30.0  281
 5.150  285.0 -90  27  48   0.781 330.0  30.0  281
 5.200  267.5  90  27  54  -0.781   0.0   0.0  268
 5.200  270.0  90  27  51   0.781   0.0   0.0  269
 5.200  272.5  90  27  51  -0.781   0.0   0.0  270
 5.200  275.0  90  27  48  -0.781 210.0  30.0  274
 5.200  277.5  90  27  54  -0.781   0.0   0.0  277
 5.200  280.0  90  27  51  -0.781   0.0   0.0  280
 5.200  282.5  90  27  54  -0.781   0.0   0.0  282
 5.200  285.0  90  27  54  -0.781   0.0   0.0  286
 5.200  287.5  90  27  57  -0.781   0.0   0.0  286
 5.200  292.5  90  27  48  -0.781   0.0   0.0  292
 5.200  300.0  90  27  48  -0.781   0.0   0.0  300
 5.200  277.5 -90  27  48  -0.781   0.0   0.0  277
 5.200  280.0 -90  27  54   0.781 270.0  30.0  279
 5.200  285.0 -90  27  51   0.781 330.0  30.0  281
 5.250  265.0  90  30  51  -0.781   0.0   0.0  266
 5.250  267.5  90  30  51  -0.781   0.0   0.0  266
 5.250  275.0  90  30  54  -0.781   0.0   0.0  274
 5.250  277.5  90  30  51   0.781 270.0  30.0  276
 5.250  280.0  90  30  51  -0.781   0.0   0.0  279
 5.250  262.5 -90  27  51   0.781   0.0   0.0  262
 5.250  265.0 -90  27  51   0.781   0.0   0.0  263
 5.250  267.5 -90  27  48  -0.781   0.0   0.0  267
 5.250  275.0 -90  27  48  -0.781 270.0  30.0  275
 5.250  280.0 -90  27  54   0.781 330.0  30.0  279
 5.300  270.0  90  27  48  -0.781 150.0  30.0  270
 5.300  272.5  90  27  48  -0.781   0.0   0.0  273
 5.300  275.0  90  27  51  -0.781  90.0  30.0  274
 5.300  277.5  90  27  51  -0.781 270.0  30.0  277
 5.300  282.5  90  27  48  -0.781   0.0   0.0  282
 5.300  285.0  90  27  54  -0.781   0.0   0.0  285
 5.300  287.5  90  27  51   0.781   0.0   0.0  286
 5.300  292.5  90  27  51  -0.781   0.0   0.0  293
 5.300  297.5  90  27  48  -0.781   0.0   0.0  297
 5.300  320.0  90  27  48  -0.781   0.0   0.0  320
 5.300  260.0 -90  27  48   0.781   0.0   0.0  259
 5.300  265.0 -90  27  48   0.781   0.0   0.0  263
 5.300  267.5 -90  27  48  -0.781   0.0   0.0  267
 5.300  280.0 -90  27  57   0.781 330.0  30.0  279
 5.300  282.5 -90  27  60   0.781 330.0  30.0  280
 5.300  285.0 -90  27  48  -0.781 270.0  30.0  285
 5.350  270.0 -90  27  48  -0.781   0.0   0.0  269
 5.350  280.0 -90  27  51   0.781 330.0  30.0  278
 5.350  282.5 -90  27  48  -0.781   0.0   0.0  283
 5.350  285.0 -90  27  48  -0.781 330.0  30.0  281
 5.400  277.5  90  27  51  -0.781  90.0  30.0  277
 5.400  282.5  90  27  48  -0.781   0.0   0.0  283
 5.400  285.0  90  27  51  -0.781   0.0   0.0  284
 5.400  262.5 -90  27  48   0.781   0.0   0.0  260
 5.400  267.5 -90  27  48   0.781   0.0   0.0  266
 5.400  280.0 -90  27  48   0.781 270.0  30.0  280
 5.400  282.5 -90  27  60   0.781 270.0  30.0  282
 5.400  285.0 -90  27  57   0.781 270.0  30.0  283
 5.450  280.0  90  27  48  -0.781   0.0   0.0  279
 5.450  282.5  90  27  48  -0.781   0.0   0.0  284
 5.450  287.5  90  27  48  -0.781 330.0  30.0  286
 5.450  285.0 -90  27  54   0.781 330.0  30.0  283
 5.500  282.5  90  27  51  -0.781 150.0  30.0  283
 5.500  285.0  90  27  48  -0.781 150.0  30.0  284
 5.500  292.5  90  27  48  -0.781   0.0   0.0  292
 5.500  282.5 -90  27  51   0.781 330.0  30.0  279
 5.500  285.0 -90  27  48   0.781 330.0  30.0  283
 5.600  285.0  90  30  51  -0.781   0.0   0.0  284
 5.600  302.5  90  30  54  -0.781   0.0   0.0  303
 5.600  305.0  90  30  54  -0.781   0.0   0.0  304
 5.600  312.5  90  30  51  -0.781   0.0   0.0  313
 5.600  315.0  90  30  51  -0.781   0.0   0.0  314
 5.600  322.5  90  30  51  -0.781   0.0   0.0  321
 5.600  325.0  90  30  54  -0.781   0.0   0.0  326
 5.600  327.5  90  30  51  -0.781   0.0   0.0  327
 5.600  275.0 -90  30  54   0.781   0.0   0.0  274
 5.600  282.5 -90  30  51   0.781 270.0  30.0  282
 5.600  285.0 -90  30  51   0.781 270.0  30.0  283
 5.600  290.0 -90  30  51  -0.781   0.0   0.0  289
 5.600  302.5 -90  30  54  -0.781   0.0   0.0  302
 5.650  287.5  90  27  48  -0.781   0.0   0.0  288
 5.650  307.5  90  27  48  -0.781   0.0   0.0  308
 5.650  310.0  90  27  48  -0.781   0.0   0.0  309
 5.650  325.0  90  27  54  -0.781   0.0   0.0  324
 5.650  327.5  90  27  51  -0.781   0.0   0.0  329
 5.650  260.0 -90  27  48   0.781   0.0   0.0  259
 5.650  262.5 -90  27  48   0.781   0.0   0.0  260
 5.650  272.5 -90  27  57  -0.781   0.0   0.0  272
 5.650  275.0 -90  27  51  -0.781   0.0   0.0  273
 5.650  277.5 -90  27  48   0.781   0.0   0.0  278
 5.650  280.0 -90  27  54   0.781   0.0   0.0  279
 5.650  282.5 -90  27  48   0.781 330.0  30.0  281
 5.650  285.0 -90  27  51   0.781 330.0  30.0  279
 5.650  287.5 -90  27  48  -0.781   0.0   0.0  287
 5.650  290.0 -90  27  48  -0.781   0.0   0.0  288
 5.650  292.5 -90  27  48  -0.781   0.0   0.0  292
 5.650  297.5 -90  27  48  -0.781   0.0   0.0  296
 5.650  307.5 -90  27  48  -0.781   0.0   0.0  308
 5.650  310.0 -90  27  54  -0.781   0.0   0.0  310
 5.650  312.5 -90  27  54  -0.781   0.0   0.0  313
 5.700  290.0  90  27  48  -0.781   0.0   0.0  289
 5.700  295.0  90  27  48  -0.781  90.0  30.0  294
 5.700  302.5  90  27  51  -0.781   0.0   0.0  302
 5.700  305.0  90  27  51  -0.781   0.0   0.0  305
 5.700  307.5  90  27  51  -0.781   0.0   0.0  308
 5.700  315.0  90  27  51  -0.781   0.0   0.0  315
 5.700  320.0  90  27  54  -0.781   0.0   0.0  319
 5.700  327.5  90  27  48  -0.781   0.0   0.0  331
 5.700  330.0  90  27  48  -0.781   0.0   0.0  329
 5.700  332.5  90  27  48  -0.781   0.0   0.0  333
 5.700  335.0  90  27  51  -0.781   0.0   0.0  335
 5.700  337.5  90  27  54  -0.781   0.0   0.0  337
 5.700  340.0  90  27  51  -0.781   0.0   0.0  339
 5.700  262.5 -90  27  48   0.781   0.0   0.0  262
 5.700  265.0 -90  27  51   0.781   0.0   0.0  263
 5.700  267.5 -90  27  48  -0.781   0.0   0.0  266
 5.700  270.0 -90  27  51   0.781   0.0   0.0  270
 5.700  272.5 -90  27  57   0.781   0.0   0.0  271
 5.700  275.0 -90  27  57   0.781   0.0   0.0  274
 5.700  277.5 -90  27  57   0.781   0.0   0.0  276
 5.700  282.5 -90  27  48  -0.781   0.0   0.0  282
 5.700  285.0 -90  27  51   0.781   0.0   0.0  283
 5.700  297.5 -90  27  48  -0.781   0.0   0.0  298
 5.700  310.0 -90  27  48  -0.781   0.0   0.0  310
 5.700  312.5 -90  27  51  -0.781   0.0   0.0  313
 5.700  320.0 -90  27  51  -0.781   0.0   0.0  320
 5.750  317.5  90  27  48  -0.781   0.0   0.0  318
 5.750  320.0  90  27  51  -0.781   0.0   0.0  320
 5.750  322.5  90  27  51  -0.781   0.0   0.0  321
 5.750  335.0  90  27  48  -0.781   0.0   0.0  334
 5.750  337.5  90  27  48  -0.781   0.0   0.0  338
 5.750  262.5 -90  27  48   0.781   0.0   0.0  262
 5.750  265.0 -90  27  54   0.781   0.0   0.0  265
 5.750  267.5 -90  27  57   0.781   0.0   0.0  266
 5.750  272.5 -90  27  54   0.781   0.0   0.0  271
 5.750  277.5 -90  27  51  -0.781 270.0  30.0  277
 5.750  280.0 -90  27  48   0.781   0.0   0.0  278
 5.750  282.5 -90  27  48   0.781   0.0   0.0  282
 5.750  285.0 -90  27  51   0.781   0.0   0.0  283
 5.750  295.0 -90  27  48  -0.781   0.0   0.0  295
 5.750  317.5 -90  27  51  -0.781   0.0   0.0  317
 5.750  320.0 -90  27  48  -0.781   0.0   0.0  320
 5.800  300.0  90  27  48  -0.781   0.0   0.0  299
 5.800  302.5  90  27  48  -0.781  90.0  30.0  302
 5.800  305.0  90  27  48  -0.781  90.0  30.0  305
 5.800  317.5  90  27  48  -0.781   0.0   0.0  318
 5.800  320.0  90  27  51  -0.781   0.0   0.0  319
 5.800  327.5  90  27  48  -0.781   0.0   0.0  328
 5.800  330.0  90  27  48  -0.781   0.0   0.0  329
 5.800  332.5  90  27  48  -0.781   0.0   0.0  332
 5.800  335.0  90  27  48  -0.781   0.0   0.0  334
 5.800  337.5  90  27  51  -0.781   0.0   0.0  337
 5.800  340.0  90  27  51  -0.781   0.0   0.0  340
 5.800  342.5  90  27  51  -0.781   0.0   0.0  342
 5.800  345.0  90  27  48  -0.781   0.0   0.0  344
 5.800  347.5  90  27  48  -0.781   0.0   0.0  348
 5.800  352.5  90  27  48  -0.781   0.0   0.0  352
 5.800  357.5  90  27  48  -0.781   0.0   0.0  359
 5.800  360.0  90  27  51  -0.781   0.0   0.0  360
 5.800  365.0  90  27  48  -0.781   0.0   0.0  366
 5.800  267.5 -90  27  51  -0.781  90.0  30.0  268
 5.800  277.5 -90  27  48   0.781   0.0   0.0  276
 5.800  280.0 -90  27  51  -0.781   0.0   0.0  280
 5.800  282.5 -90  27  51  -0.781   0.0   0.0  281
 5.800  300.0 -90  27  51  -0.781   0.0   0.0  300
 5.800  310.0 -90  27  48  -0.781   0.0   0.0  311
 5.800  312.5 -90  27  48  -0.781   0.0   0.0  312
 5.800  325.0 -90  27  48  -0.781   0.0   0.0  325
 5.800  327.5 -90  27  48  -0.781   0.0   0.0  327
 5.800  332.5 -90  27  51  -0.781   0.0   0.0  333
 5.800  335.0 -90  27  48  -0.781   0.0   0.0  335
 5.850  370.0  90  27  51  -0.781   0.0   0.0  369
 5.850  377.5  90  27  48  -0.781   0.0   0.0  377
 5.850  380.0  90  27  48  -0.781   0.0   0.0  379
 5.850  265.0 -90  27  48   0.781   0.0   0.0  265
 5.850  267.5 -90  27  51   0.781   0.0   0.0  266
 5.850  272.5 -90  27  48   0.781   0.0   0.0  271
 5.850  280.0 -90  27  48   0.781   0.0   0.0  277
 5.850  285.0 -90  27  51   0.781 330.0  30.0  284
 5.850  287.5 -90  27  57   0.781 330.0  30.0  286
 5.850  290.0 -90  27  48  -0.781   0.0   0.0  289
 5.850  337.5 -90  27  48  -0.781 270.0  30.0  337
 5.900  387.5  90  27  48  -0.781   0.0   0.0  388
 5.900  277.5 -90  27  48   0.781   0.0   0.0  277
 5.900  282.5 -90  27  54  -0.781 150.0  30.0  282
 5.900  285.0 -90  27  57   0.781 330.0  30.0  284
 5.900  287.5 -90  27  60   0.781 330.0  30.0  284
 5.900  290.0 -90  27  51  -0.781 330.0  30.0  285
 5.900  347.5 -90  27  51  -0.781 270.0  30.0  348
 5.900  350.0 -90  27  48  -0.781 270.0  30.0  350
 5.900  352.5 -90  27  48  -0.781 270.0  30.0  353
 5.900  360.0 -90  27  48  -0.781 270.0  30.0  361
 5.950  277.5 -90  27  48  -0.781  90.0  30.0  277
 5.950  282.5 -90  27  51  -0.781   0.0   0.0  282
 5.950  285.0 -90  27  51   0.781 330.0  30.0  282
 5.950  287.5 -90  27  48   0.781 330.0  30.0  282
 5.950  360.0 -90  27  48  -0.781 270.0  30.0  360
 5.950  365.0 -90  27  51  -0.781 270.0  30.0  365
 5.950  367.5 -90  27  51  -0.781 270.0  30.0  369
 5.950  370.0 -90  27  51  -0.781 270.0  30.0  370
 5.950  375.0 -90  27  48  -0.781 270.0  30.0  376
 6.000  275.0 -90  30  51   0.781   0.0   0.0  274
 6.000  290.0 -90  30  54   0.781 330.0  30.0  288
 6.000  360.0 -90  30  51  -0.781 270.0  30.0  360
 6.000  367.5 -90  30  54  -0.781 270.0  30.0  368
 6.000  370.0 -90  30  54  -0.781 270.0  30.0  370
 6.050  277.5 -90  30  51   0.781   0.0   0.0  276
 6.050  287.5 -90  30  57   0.781 270.0  30.0  287
 6.050  290.0 -90  30  51   0.781 270.0  30.0  287
 6.050  375.0 -90  30  51  -0.781 270.0  30.0  376
 6.100  277.5 -90  27  48  -0.781  90.0  30.0  276
 6.100  280.0 -90  27  48  -0.781  90.0  30.0  279
 6.100  287.5 -90  27  48   0.781 330.0  30.0  281
 6.100  290.0 -90  27  57   0.781 330.0  30.0  285
 6.100  295.0 -90  27  48  -0.781   0.0   0.0  295
 6.100  297.5 -90  27  48  -0.781   0.0   0.0  297
 6.150  277.5 -90  30  51  -0.781   0.0   0.0  276
 6.150  287.5 -90  30  51   0.781 330.0  30.0  284
 6.150  290.0 -90  30  57   0.781 330.0  30.0  285
 6.200  290.0 -90  30  57   0.781 330.0  30.0  290
 6.200  292.5 -90  30  60   0.781 270.0  30.0  290
 6.200  295.0 -90  30  51   0.781   0.0   0.0  293
 6.250  292.5  90  30  51   0.781 150.0  30.0  291
 6.250  290.0 -90  30  57   0.781 330.0  30.0  290
 6.250  292.5 -90  30  66   0.781 270.0  30.0  291
 6.250  295.0 -90  30  54   0.781 270.0  30.0  291
 6.250  297.5 -90  30  54   0.781   0.0   0.0  297
 6.250  300.0 -90  30  51   0.781   0.0   0.0  298
 6.300  282.5 -90  30  51  -0.781   0.0   0.0  282
 6.300  285.0 -90  30  54  -0.781  90.0  30.0  285
 6.300  287.5 -90  30  51  -0.781   0.0   0.0  287
 6.300  290.0 -90  30  54   0.781   0.0   0.0  289
 6.300  292.5 -90  30  60   0.781 330.0  30.0  292
 6.300  295.0 -90  30  57   0.781 270.0  30.0  293
 6.300  300.0 -90  30  51  -0.781   0.0   0.0  299
 6.300  302.5 -90  30  51   0.781   0.0   0.0  302
 6.300  305.0 -90  30  51   0.781   0.0   0.0  304
 6.350  292.5 -90  30  51   0.781 270.0  30.0  292
 6.350  295.0 -90  30  51   0.781   0.0   0.0  295
 6.350  305.0 -90  30  54   0.781   0.0   0.0  304
 6.350  307.5 -90  30  54   0.781   0.0   0.0  306
 6.400  290.0 -90  30  51   0.781  90.0  30.0  289
 6.400  292.5 -90  30  54   0.781   0.0   0.0  292
 6.400  295.0 -90  30  54   0.781 270.0  30.0  294
 6.400  297.5 -90  30  51  -0.781  90.0  30.0  297
 6.400  300.0 -90  30  51  -0.781   0.0   0.0  300
 6.400  302.5 -90  30  51  -0.781   0.0   0.0  301
 6.450  292.5 -90  30  57  -0.781  90.0  30.0  292
 6.450  295.0 -90  30  51   0.781 270.0  30.0  293
 6.450  297.5 -90  30  51   0.781 330.0  30.0  292
 6.450  307.5 -90  30  51   0.781   0.0   0.0  307
 6.450  310.0 -90  30  54  -0.781   0.0   0.0  309
 6.450  315.0 -90  30  51  -0.781   0.0   0.0  314
 6.450  320.0 -90  30  51  -0.781   0.0   0.0  320
 6.500  297.5 -90  30  51   0.781 270.0  30.0  297
 6.500  307.5 -90  30  51  -0.781   0.0   0.0  307
 6.500  327.5 -90  30  51  -0.781   0.0   0.0  327
 6.550  300.0 -90  30  54  -0.781  90.0  30.0  300
 6.600  357.5 -90  30  51  -0.781   0.0   0.0  357
 6.800  322.5 -90  30  51  -0.781  90.0  30.0  322
 6.800  325.0 -90  30  51  -0.781   0.0   0.0  324
