2012  168  13093302        -0.99         1.05         2.76        305.2          3.4         26.5
2012  168  13193195        -0.76         0.99         3.03        306.4          4.1         26.2
2012  168  13288133        -1.22         0.74         3.12        309.7          3.7         24.2
2012  168  13387139        -0.24         0.64         2.93        309.8          4.0         24.2
2012  168  13485393        -0.44         0.12         2.91        308.2          3.9         26.2
2012  168  13579614        -1.55         0.99         2.67        304.4          3.9         23.3
2012  168  13683932        -1.80         1.70         2.41        302.9          4.0         30.8
2012  168  13773663        -1.43         1.93         2.52        300.5          3.7         26.6
2012  168  13884900        -0.45         2.25         2.70        310.5          4.5         25.0
2012  168  13976945        -2.28         0.94         3.07        303.7          3.3         24.6
2012  168  14076697        -2.61         0.33         3.00        299.2          3.6         24.5
2012  168  14176554        -2.58         0.44         2.94        300.3          3.4         25.1
2012  168  14270783        -2.52         0.41         2.89        300.3          3.5         24.8
2012  168  14374278        -2.49         0.25         2.66        299.6          3.7         26.0
2012  168  14473995        -2.22         1.12         2.69        300.8          3.3         27.7
2012  168  14573711        -1.39         1.21         3.03        304.4          3.8         29.9
2012  168  14661156        -1.82         0.67         2.99        302.7          3.6         28.6
2012  168  14754771        -2.00         0.36         2.88        297.7          3.9         28.7
2012  168  14862123        -1.97        -0.11         2.55        299.2          3.8         26.3
2012  168  14960306        -1.81        -0.34         2.66        301.8          3.9         25.3
2012  168  15060056        -1.53        -0.17         2.99        301.8          3.9         27.1
2012  168  15159739        -1.34        -0.13         3.06        306.0          3.5         25.3
2012  168  15251820        -1.56         0.13         2.89        301.4          3.8         26.7
2012  168  15357637        -1.53         0.26         2.89        302.8          3.7         26.8
2012  168  15449859        -1.69         0.81         2.82        303.5          3.3         24.7
2012  168  15549400        -1.70         0.47         2.79        299.0          3.7         27.3
2012  168  15649152        -1.51        -0.91         2.69        300.9          3.4         22.8
2012  168  15738130        -1.61        -0.15         2.83        298.1          3.6         28.8
2012  168  15843947        -1.91         0.48         2.72        299.9          3.5         23.4
2012  168  15936170        -2.21         1.24         2.12        297.1          3.7         31.5
2012  168  16045056        -1.75         2.50         0.51        306.8          3.3         26.7
2012  168  16137813        -1.80         2.96         0.41        297.8          4.0         29.8
2012  168  16236783        -1.95         2.90         0.55        300.0          3.3         22.2
2012  168  16334150        -1.98         2.93         0.66        297.6          4.1         27.7
2012  168  16433183        -1.65         3.21         0.16        300.6          3.9         27.4
2012  168  16529693        -1.64         3.15         0.36        298.9          4.3         27.5
2012  168  16631765        -1.12         3.43         0.19        305.5          3.6         24.1
2012  168  16718526        -0.80         3.54         0.08        307.4          3.6         22.8
2012  168  16822845        -0.98         3.46        -0.45        304.3          3.7         23.5
2012  168  16924095        -1.07         3.37        -0.72        302.4          3.7         23.5
2012  168  17022279        -1.03         3.43        -0.74        304.3          3.6         21.7
2012  168  17120460        -0.83         3.45        -0.81        304.3          3.7         21.3
2012  168  17221748        -1.33         2.94        -0.74        301.3          4.5         29.1
2012  168  17316826        -1.50         2.93        -0.41        300.5          4.8         31.2
2012  168  17415009        -1.53         3.13        -0.11        305.5          4.1         26.0
2012  168  17514726        -1.17         3.06        -0.98        308.3          4.0         23.7
2012  168  17614443        -1.32         2.97        -0.46        308.7          3.8         23.0
2012  168  17698037        -1.79         2.70         0.14        302.3          4.0         30.3
2012  168  17812201        -1.41         2.90         0.33        305.6          4.1         25.2
2012  168  17905921        -1.75         2.62         0.40        301.4          4.2         28.8
2012  168  18004105        -2.03         2.48         0.44        299.6          4.1         30.4
2012  168  18103822        -1.16         2.90        -0.27        309.0          4.4         24.4
2012  168  18205070        -0.68         2.98        -0.51        309.1          4.1         23.5
2012  168  18301720        -0.35         3.01        -0.77        312.6          4.0         23.2
2012  168  18395300        -0.54         2.88        -0.69        311.4          4.1         23.5
2012  168  18497234        -0.40         2.89        -0.78        311.7          4.1         23.7
2012  168  18592347        -0.52         2.91        -0.67        311.7          4.1         24.3
2012  168  18679109        -0.59         2.89        -0.54        310.8          4.3         25.7
2012  168  18789564        -0.35         2.91        -0.67        312.4          4.3         24.2
2012  168  18886214        -0.32         3.17        -0.64        311.4          4.3         21.4
2012  168  18984396        -0.46         3.19        -0.75        309.9          4.3         22.2
2012  168  19082580        -0.36         3.21        -0.74        310.4          4.2         21.6
2012  168  19180761        -0.40         3.14        -1.02        310.9          4.5         23.0
2012  168  19278945        -0.33         3.12        -1.19        309.4          4.5         23.0
2012  168  19375591        -0.13         3.17        -0.88        310.8          4.2         20.9
2012  168  19476843         0.26         3.13        -1.22        314.8          4.3         22.8
2012  168  19571957        -0.03         3.05        -1.20        312.0          4.7         23.1
2012  168  19664001        -0.04         2.85        -1.40        311.3          4.2         25.3
2012  168  19775994        -0.32         2.96        -0.88        310.0          3.5         19.1
2012  168  19872640        -0.69         2.99        -0.65        309.3          4.0         23.0
2012  168  19969291        -1.06         3.00        -0.45        305.9          4.2         24.9
2012  168  20072074        -1.01         2.97        -0.35        307.9          4.0         22.2
2012  168  20166337        -0.94         2.98        -0.66        305.3          4.2         23.1
2012  168  20268439        -1.10         2.96        -0.52        305.1          4.2         23.4
2012  168  20360486        -1.17         2.95        -0.64        305.0          4.5         24.2
2012  168  20463953        -0.86         3.05        -0.48        305.9          4.5         24.6
2012  168  20558386        -0.84         2.85        -0.81        306.9          4.3         23.8
2012  168  20646899        -0.74         2.76        -1.04          NaN          NaN          NaN
2012  168  20738900        -0.58         2.75         0.35          NaN          NaN          NaN
2012  168  20853615        -0.45         2.75         0.46        309.2          4.3         25.7
2012  168  20949441        -0.62         2.67         0.74        306.8          4.4         24.9
2012  168  21046230        -0.77         3.12        -0.37        306.9          4.7         23.7
2012  168  21151230        -1.30         2.80         0.04        305.2          4.4         23.4
2012  168  21244882        -1.81         2.56        -0.19        302.4          4.3         26.8
2012  168  21346914        -1.76         2.55        -0.85        301.3          4.0         22.3
2012  168  21443597        -2.06         2.39        -1.14        301.2          4.5         27.2
2012  168  21541744        -2.08         2.25        -1.34        301.1          4.6         26.5
2012  168  21629224        -2.12         2.03        -1.56        299.9          4.2         28.6
2012  168  21742710        -2.16         1.62        -1.96        300.4          4.3         27.5
2012  168  21837722        -2.24         1.09        -1.96        299.6          4.3         29.8
2012  168  21936009        -2.28         1.00        -2.01        297.8          4.3         29.4
2012  168  22026899        -2.29         0.68        -2.13          NaN          NaN          NaN
2012  168  22118900        -2.29         1.32        -1.99          NaN          NaN          NaN
2012  168  22233625        -2.21         1.78        -1.59        295.9          4.5         27.5
2012  168  22302900        -2.07         1.89        -1.62          NaN          NaN          NaN
2012  168  22428349        -1.82        -0.25        -2.37        301.9          4.7         27.4
2012  168  22526533        -1.23        -0.89        -2.76        306.6          4.2         23.5
2012  168  22612582        -0.87        -1.66        -2.44        311.4          4.3         23.4
2012  168  22721365        -0.97        -1.00        -2.67        308.1          4.1         23.6
2012  168  22822613        -1.12        -0.13        -2.74        306.9          4.3         26.2
2012  168  22920796        -0.82        -0.08        -2.80        308.7          4.1         23.9
2012  168  23017550        -0.83         0.55        -2.32        309.3          3.9         23.3
2012  168  23115628        -1.33        -0.02        -2.02        304.1          4.1         28.2
2012  168  23217019         0.49        -1.89        -1.78        320.6          3.9         23.9
2012  168  23310599         0.33        -0.94        -2.27        318.8          3.2         20.7
2012  168  23406361         0.17        -1.30        -2.10        317.0          3.7         24.2
2012  168  23504615        -0.15        -0.62        -2.32        313.4          4.2         25.5
2012  168  23594408        -0.10        -0.84        -2.48        311.9          4.2         25.8
2012  168  23704863         0.71        -1.34        -2.37        317.3          4.1         26.2
2012  168  23799978         0.83        -1.76        -2.33        319.6          4.0         23.7
2012  168  23898160         0.85        -2.37        -1.77        319.8          3.8         23.4
2012  168  23996378         0.61        -2.69        -1.60        318.0          4.2         24.2
2012  168  24094560         0.74        -2.78        -1.32        321.3          3.7         22.4
2012  168  24192744         0.91        -2.85        -1.24        319.8          3.9         24.7
2012  168  24290927         0.89        -2.89        -0.49        320.5          3.9         26.5
2012  168  24389109         0.34        -2.99        -0.29        315.2          3.9         25.7
2012  168  24484187        -1.14        -1.21        -0.90        309.2          3.9         19.0
2012  168  24573130        -2.45         1.34        -1.14        294.8          4.4         32.9
2012  168  24691939        -2.19         2.04        -0.27        299.0          4.5         29.2
2012  168  24779451        -1.74         2.35         0.18        300.5          4.6         28.3
2012  168  24879951        -1.90         2.30         0.18        297.0          4.5         28.5
2012  168  24978134        -1.67         2.43         0.07        300.0          4.6         27.3
2012  168  25076316        -2.03         2.20         0.31        297.1          4.6         28.1
2012  168  25172826        -2.32         2.09         0.30        297.4          4.7         27.5
2012  168  25271830        -2.21         2.08         0.44        297.4          4.5         28.5
2012  168  25367656        -2.20         2.20         0.30        295.3          4.4         30.1
2012  168  25472115        -2.10         2.16         0.73        296.7          4.5         27.2
2012  168  25562486        -1.67         2.47         0.57        298.9          4.3         29.8
2012  168  25668480        -1.67         2.33         0.80        298.9          4.0         25.2
2012  168  25768197        -1.80         1.46         0.96        298.9          3.8         28.7
2012  168  25864740        -2.18         0.17         1.53        295.5          4.3         32.2
2012  168  25963062        -2.04         0.99         1.46        295.4          4.3         32.6
2012  168  26061070        -2.14         1.36         1.15        295.0          4.3         32.0
2012  168  26159392        -2.27         1.30         1.11        295.3          4.4         31.7
2012  168  26258257        -2.44         1.61         1.08        293.3          3.9         32.8
2012  168  26355757        -2.52         1.14         1.50        297.1          4.1         31.9
2012  168  26456867        -2.06         0.42         1.98        296.5          4.1         32.6
2012  168  26544347        -1.65         0.10         2.24        299.9          4.2         32.0
2012  168  26653267        -1.42        -0.24         2.31        301.9          4.1         29.6
2012  168  26745314        -1.92         0.08         1.86        297.6          4.4         30.7
2012  168  26849634        -2.03        -0.04         1.69        295.7          4.4         33.5
2012  168  26944748        -2.32        -0.08         1.16        292.6          4.7         36.5
2012  168  27045324        -2.24        -0.00         0.82        294.6          4.2         31.6
2012  168  27141970        -2.65        -0.17         0.69        291.3          4.5         34.0
2012  168  27240152        -2.75        -0.47         0.68        290.6          4.4         33.4
2012  168  27335199        -2.71        -0.56         0.74        290.7          4.1         34.7
2012  168  27435660        -2.65        -0.98         1.03        291.6          4.6         30.5
2012  168  27524814        -1.99        -2.11         0.80        296.5          3.8         26.6
2012  168  27636664        -1.85        -1.22         1.19        299.8          4.1         25.0
2012  168  27733277        -1.97        -1.02         2.05        299.4          4.1         28.8
2012  168  27828390        -2.14         0.16         2.21        298.6          3.8         27.6
2012  168  27924294        -2.13         0.98         1.81        296.0          3.9         31.3
2012  168  28024896        -2.21        -1.04         0.96        292.4          3.8         33.8
2012  168  28123115        -1.85        -2.08         0.75        300.8          3.7         27.4
2012  168  28221296        -1.82        -1.90         0.78        298.6          4.3         28.9
2012  168  28322513        -1.31        -2.09         0.70        307.0          4.0         29.4
2012  168  28419878        -1.23        -2.26         0.54        306.8          3.5         26.3
2012  168  28506605        -0.56        -2.11         0.35        309.8          4.0         31.0
2012  168  28615560        -0.72        -2.26        -0.20        308.2          3.9         29.8
2012  168  28715277        -0.88        -2.59        -0.33        307.9          3.6         27.7
2012  168  28809541        -1.20        -2.78        -0.06        310.6          3.2         26.4
2012  168  28902402        -2.21        -1.94         0.63        296.4          3.7         28.7
2012  168  29008117        -1.99        -2.48         0.25        301.8          3.5         26.4
2012  168  29093419        -1.97        -2.31         0.61        295.4          3.5         29.6
2012  168  29201414        -1.58        -2.81         0.19        300.5          3.6         27.6
2012  168  29298201        -1.39        -2.86         0.15        305.3          3.2         22.4
2012  168  29393316        -2.08        -2.30         0.14        297.1          3.6         28.8
2012  168  29482292        -2.13        -2.33         0.17        299.9          3.5         28.5
2012  168  29595853        -2.50        -1.71         0.18        301.7          3.4         25.5
2012  168  29689257        -2.63        -1.40        -0.11        296.5          3.6         30.7
2012  168  29801423        -2.95        -1.28        -0.29        294.5          3.7         33.0
2012  168  29878810        -3.24        -0.39         0.03        281.4          3.9         35.8
2012  168  29983060        -3.23         0.10         0.29        285.2          3.6         29.7
2012  168  30081242        -3.27         0.37         0.11        286.5          3.6         30.9
2012  168  30189373        -2.08        -2.02        -0.71        303.1          3.5         25.7
2012  168  30276072        -2.82        -1.45        -0.26        292.7          3.8         34.9
2012  168  30385738        -1.93        -2.57        -0.74        303.5          3.6         25.8
2012  168  30467187        -1.69        -2.78        -0.49        305.4          3.4         24.5
2012  168  30572900        -1.83        -2.56        -0.55        302.0          3.5         26.2
2012  168  30675007        -1.35        -2.80        -0.12        305.3          3.3         23.6
2012  168  30759314        -2.61        -0.35        -0.69        284.7          3.8         33.1
2012  168  30873722        -2.17        -0.61        -1.08        299.8          3.9         33.8
2012  168  30975691        -1.43        -2.59         0.16        304.3          3.2         23.6
2012  168  31066878        -1.63        -2.39         0.34        309.6          3.0         23.0
2012  168  31155109        -2.70        -0.99        -0.23        287.5          3.8         36.3
2012  168  31266451        -2.66        -1.19        -0.85        293.4          3.7         33.2
2012  168  31354613        -2.82        -0.92        -0.38        286.1          3.4         31.2
2012  168  31443519        -2.69        -1.07        -0.13        285.7          3.5         30.7
2012  168  31560789        -2.69         0.29        -0.10        289.7          3.6         27.4
2012  168  31652158        -2.88        -0.08        -0.22        286.9          3.7         38.2
2012  168  31755828        -2.86        -0.36        -0.27        285.5          3.9         34.8
2012  168  31850906        -2.93         0.10        -0.33        289.6          3.5         30.5
